Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
1996,Eraser,19.928,1393,below_avg,Thriller
1988,"Elvira, Mistress of the Dark",19.921,361,below_avg,Fantasy
1988,"Elvira, Mistress of the Dark",19.921,361,below_avg,Horror
1988,"Elvira, Mistress of the Dark",19.921,361,below_avg,Comedy
2020,The Candy Witch,19.918,24,not_good,Horror
2020,American Murder: The Family Next Door,19.916,470,good,Documentary
2020,American Murder: The Family Next Door,19.916,470,good,Mystery
2020,American Murder: The Family Next Door,19.916,470,good,Crime
2000,Shriek If You Know What I Did Last Friday the Thirteenth,19.916,236,not_good,Comedy
2015,The Night Before,19.899,1382,below_avg,Comedy
2015,The Night Before,19.899,1382,below_avg,Adventure
2015,The Night Before,19.899,1382,below_avg,Fantasy
2012,Parental Guidance,19.892,396,not_good,Comedy
2011,The Iron Lady,19.89,1395,below_avg,History
2011,The Iron Lady,19.89,1395,below_avg,Drama
2013,Oculus,19.884,2416,below_avg,Horror
2018,Dragged Across Concrete,19.883,686,below_avg,Crime
2018,Dragged Across Concrete,19.883,686,below_avg,Action
2018,Dragged Across Concrete,19.883,686,below_avg,Thriller
1998,The Replacement Killers,19.883,366,below_avg,Action
1998,The Replacement Killers,19.883,366,below_avg,Drama
1998,The Replacement Killers,19.883,366,below_avg,Crime
1998,The Replacement Killers,19.883,366,below_avg,Thriller
1998,The Replacement Killers,19.883,366,below_avg,Mystery
1971,Straw Dogs,19.873,676,good,Crime
1971,Straw Dogs,19.873,676,good,Drama
1971,Straw Dogs,19.873,676,good,Thriller
2007,Sydney White,19.868,883,below_avg,Comedy
2005,The Myth,19.866,265,below_avg,Action
2005,The Myth,19.866,265,below_avg,Adventure
2005,The Myth,19.866,265,below_avg,Comedy
2005,The Myth,19.866,265,below_avg,Drama
2005,The Myth,19.866,265,below_avg,Fantasy
2002,Maid in Manhattan,19.864,1569,below_avg,Comedy
2002,Maid in Manhattan,19.864,1569,below_avg,Drama
2002,Maid in Manhattan,19.864,1569,below_avg,Romance
2020,Sniper: Assassin's End,19.863,102,below_avg,Action
1986,Los verduleros,19.863,106,avg,Comedy
1992,The Lawnmower Man,19.862,545,not_good,Science Fiction
1992,The Lawnmower Man,19.862,545,not_good,Horror
2019,Out Of The Clear Blue Sky,19.86,284,good,Comedy
2019,Out Of The Clear Blue Sky,19.86,284,good,Drama
2019,Out Of The Clear Blue Sky,19.86,284,good,Music
2017,Commando 2 -  The Black Money Trail,19.859,28,not_good,Action
2017,Commando 2 -  The Black Money Trail,19.859,28,not_good,Thriller
2014,Bad Country,19.858,143,not_good,Drama
2014,Bad Country,19.858,143,not_good,Action
2014,Bad Country,19.858,143,not_good,Crime
2009,The Hills Run Red,19.856,210,not_good,Horror
2009,The Hills Run Red,19.856,210,not_good,Thriller
2009,The Hills Run Red,19.856,210,not_good,Mystery
1978,Animal House,19.854,1180,avg,Comedy
1990,Quigley Down Under,19.851,274,avg,Western
2009,Gamer,19.85,1899,not_good,Action
2009,Gamer,19.85,1899,not_good,Thriller
2009,Gamer,19.85,1899,not_good,Science Fiction
2016,Swiss Army Man,19.849,2771,avg,Comedy
2016,Swiss Army Man,19.849,2771,avg,Drama
2016,Swiss Army Man,19.849,2771,avg,Romance
2016,Swiss Army Man,19.849,2771,avg,Fantasy
2016,Swiss Army Man,19.849,2771,avg,Adventure
1977,Orca,19.846,289,below_avg,Adventure
1977,Orca,19.846,289,below_avg,Horror
2001,Trouble Every Day,19.845,111,not_good,Drama
2001,Trouble Every Day,19.845,111,not_good,Horror
2001,Trouble Every Day,19.845,111,not_good,Romance
2020,Fatman,19.839,557,not_good,Action
2020,Fatman,19.839,557,not_good,Comedy
2020,Fatman,19.839,557,not_good,Fantasy
2010,The Extraordinary Adventures of Adèle Blanc-Sec,19.838,1053,below_avg,Fantasy
2010,The Extraordinary Adventures of Adèle Blanc-Sec,19.838,1053,below_avg,Adventure
2010,The Extraordinary Adventures of Adèle Blanc-Sec,19.838,1053,below_avg,Action
2010,The Extraordinary Adventures of Adèle Blanc-Sec,19.838,1053,below_avg,Mystery
2017,Godzilla: Planet of the Monsters,19.827,355,below_avg,Action
2017,Godzilla: Planet of the Monsters,19.827,355,below_avg,Adventure
2017,Godzilla: Planet of the Monsters,19.827,355,below_avg,Science Fiction
2017,Godzilla: Planet of the Monsters,19.827,355,below_avg,Animation
2003,Basic,19.826,796,below_avg,Action
2003,Basic,19.826,796,below_avg,Drama
2003,Basic,19.826,796,below_avg,Mystery
2003,Basic,19.826,796,below_avg,Thriller
2003,Basic,19.826,796,below_avg,Crime
2010,Repo Men,19.817,1518,below_avg,Action
2010,Repo Men,19.817,1518,below_avg,Science Fiction
2010,Repo Men,19.817,1518,below_avg,Thriller
2010,Repo Men,19.817,1518,below_avg,Crime
2013,Tom and Jerry's Giant Adventure,19.812,50,not_good,Animation
2013,Tom and Jerry's Giant Adventure,19.812,50,not_good,Family
2002,Sweet Home Alabama,19.81,1223,below_avg,Comedy
2002,Sweet Home Alabama,19.81,1223,below_avg,Romance
2000,DragonHeart: A New Beginning,19.807,234,not_good,Fantasy
2000,DragonHeart: A New Beginning,19.807,234,not_good,Adventure
1957,The Seventh Seal,19.803,2259,good,Fantasy
1957,The Seventh Seal,19.803,2259,good,Drama
2011,Scream: The Inside Story,19.797,16,not_good,Documentary
2018,Can You Ever Forgive Me?,19.796,1033,avg,Drama
2018,Can You Ever Forgive Me?,19.796,1033,avg,Crime
2018,Can You Ever Forgive Me?,19.796,1033,avg,Comedy
2005,Tom and Jerry Blast Off to Mars!,19.796,99,avg,Animation
2005,Tom and Jerry Blast Off to Mars!,19.796,99,avg,Family
2010,It's Kind of a Funny Story,19.792,1989,avg,Comedy
2010,It's Kind of a Funny Story,19.792,1989,avg,Drama
2002,The Magdalene Sisters,19.792,306,good,Drama
2002,The Magdalene Sisters,19.792,306,good,History
2011,Sleeping Beauty,19.79,477,not_good,Drama
2011,Sleeping Beauty,19.79,477,not_good,Romance
2021,Hotsunlight,19.787,10,good,Drama
2021,Hotsunlight,19.787,10,good,War
2021,Hotsunlight,19.787,10,good,Action
1996,Primal Fear,19.782,2426,good,Crime
1996,Primal Fear,19.782,2426,good,Drama
1996,Primal Fear,19.782,2426,good,Mystery
1996,Primal Fear,19.782,2426,good,Thriller
1992,The Lover,19.781,460,avg,Drama
1992,The Lover,19.781,460,avg,Romance
2009,My Girlfriend Is an Agent,19.77,74,below_avg,Comedy
2009,My Girlfriend Is an Agent,19.77,74,below_avg,Action
2020,Maggie Simpson in Playdate with Destiny,19.763,292,good,Animation
2020,Maggie Simpson in Playdate with Destiny,19.763,292,good,Comedy
2020,Maggie Simpson in Playdate with Destiny,19.763,292,good,Family
2020,Maggie Simpson in Playdate with Destiny,19.763,292,good,Romance
2020,Aztech,19.761,36,not_good,Science Fiction
2020,Aztech,19.761,36,not_good,Fantasy
2020,Aztech,19.761,36,not_good,Horror
1985,Miranda,19.76,59,not_good,Comedy
1985,Miranda,19.76,59,not_good,Romance
1987,Fatal Attraction,19.756,1054,avg,Drama
1987,Fatal Attraction,19.756,1054,avg,Thriller
2004,Bridget Jones: The Edge of Reason,19.753,2320,below_avg,Comedy
2004,Bridget Jones: The Edge of Reason,19.753,2320,below_avg,Romance
1976,The Outlaw Josey Wales,19.749,835,good,Western
2019,Peter's To-Do List,19.746,22,avg,Science Fiction
2019,Peter's To-Do List,19.746,22,avg,Comedy
2016,20th Century Women,19.745,940,good,Drama
2017,Revolt,19.745,275,not_good,Science Fiction
2017,Revolt,19.745,275,not_good,Action
1985,Red Sonja,19.745,605,not_good,Adventure
1985,Red Sonja,19.745,605,not_good,Fantasy
1985,Red Sonja,19.745,605,not_good,Action
2019,Running with the Devil,19.744,186,not_good,Action
2020,40 Years of Rocky: The Birth of a Classic,19.741,38,good,Documentary
1991,Backdraft,19.741,1058,avg,Crime
1991,Backdraft,19.741,1058,avg,Drama
1991,Backdraft,19.741,1058,avg,Thriller
1938,The Adventures of Robin Hood,19.74,526,good,Adventure
1938,The Adventures of Robin Hood,19.74,526,good,Action
1938,The Adventures of Robin Hood,19.74,526,good,Romance
1988,Above the Law,19.74,502,below_avg,Action
1988,Above the Law,19.74,502,below_avg,Thriller
2012,Berserk: The Golden Age Arc I - The Egg of the King,19.738,326,good,Action
2012,Berserk: The Golden Age Arc I - The Egg of the King,19.738,326,good,Adventure
2012,Berserk: The Golden Age Arc I - The Egg of the King,19.738,326,good,Fantasy
2012,Berserk: The Golden Age Arc I - The Egg of the King,19.738,326,good,Animation
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,good,Family
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,good,Animation
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,good,Comedy
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,good,Fantasy
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,good,Music
2003,Scooby-Doo! and the Legend of the Vampire,19.738,233,good,Mystery
2006,16 Blocks,19.738,1554,below_avg,Action
2006,16 Blocks,19.738,1554,below_avg,Adventure
2006,16 Blocks,19.738,1554,below_avg,Crime
2006,16 Blocks,19.738,1554,below_avg,Thriller
2014,Chef,19.737,2621,avg,Comedy
2021,Juan Luis Guerra 4.40: Entre Mar y Palmeras,19.736,41,good,Music
2004,Steamboy,19.736,278,avg,Animation
2004,Steamboy,19.736,278,avg,Fantasy
2004,Steamboy,19.736,278,avg,Science Fiction
2014,Big Eyes,19.732,3022,avg,Drama
2019,Queen of Hearts,19.727,136,avg,Drama
2017,My Cousin Rachel,19.721,476,not_good,Drama
2017,My Cousin Rachel,19.721,476,not_good,Romance
2006,Alpha Dog,19.719,1096,avg,Crime
2006,Alpha Dog,19.719,1096,avg,Drama
2006,Alpha Dog,19.719,1096,avg,Thriller
2020,Sky High,19.718,146,below_avg,Action
2020,Sky High,19.718,146,below_avg,Drama
2020,Sky High,19.718,146,below_avg,Thriller
2018,Crazy About Work,19.718,93,good,Comedy
2014,Under the Skin,19.717,2736,below_avg,Thriller
2014,Under the Skin,19.717,2736,below_avg,Science Fiction
2014,Under the Skin,19.717,2736,below_avg,Drama
1988,Cinema Paradiso,19.717,3259,good,Drama
1988,Cinema Paradiso,19.717,3259,good,Romance
1987,La Bamba,19.716,530,good,Drama
1987,La Bamba,19.716,530,good,Music
2008,Mad Money,19.716,530,below_avg,Action
2008,Mad Money,19.716,530,below_avg,Comedy
2008,Mad Money,19.716,530,below_avg,Crime
2005,Fun with Dick and Jane,19.714,1910,below_avg,Comedy
1983,Winners & Sinners,19.709,131,avg,Action
1983,Winners & Sinners,19.709,131,avg,Adventure
1983,Winners & Sinners,19.709,131,avg,Comedy
1983,Winners & Sinners,19.709,131,avg,Crime
1993,Wayne's World 2,19.709,788,below_avg,Comedy
1993,Wayne's World 2,19.709,788,below_avg,Music
2002,Mr. Deeds,19.703,1775,not_good,Comedy
2002,Mr. Deeds,19.703,1775,not_good,Romance
2010,Takers,19.699,998,below_avg,Action
2010,Takers,19.699,998,below_avg,Crime
2010,Takers,19.699,998,below_avg,Drama
2010,Takers,19.699,998,below_avg,Thriller
2008,Meet Dave,19.694,1118,not_good,Comedy
2008,Meet Dave,19.694,1118,not_good,Science Fiction
2008,Meet Dave,19.694,1118,not_good,Adventure
2008,Meet Dave,19.694,1118,not_good,Family
2008,Pineapple Express,19.692,3001,avg,Action
2008,Pineapple Express,19.692,3001,avg,Comedy
2008,Pineapple Express,19.692,3001,avg,Crime
2009,Scooby-Doo! and the Samurai Sword,19.689,198,good,Family
2009,Scooby-Doo! and the Samurai Sword,19.689,198,good,Mystery
2009,Scooby-Doo! and the Samurai Sword,19.689,198,good,Animation
2009,Scooby-Doo! and the Samurai Sword,19.689,198,good,Comedy
2009,Scooby-Doo! and the Samurai Sword,19.689,198,good,Action
2009,Scooby-Doo! and the Samurai Sword,19.689,198,good,Fantasy
2016,Amateur Night,19.685,153,not_good,Comedy
1979,Kramer vs. Kramer,19.685,1708,good,Drama
2018,The Mermaid: Lake of the Dead,19.684,258,below_avg,Horror
2018,The Mermaid: Lake of the Dead,19.684,258,below_avg,Fantasy
2018,The Mermaid: Lake of the Dead,19.684,258,below_avg,Romance
2016,Mostly Ghostly 3: One Night in Doom House,19.677,49,below_avg,Family
2016,Mostly Ghostly 3: One Night in Doom House,19.677,49,below_avg,Fantasy
2016,Mostly Ghostly 3: One Night in Doom House,19.677,49,below_avg,Horror
2003,Tokyo Godfathers,19.677,783,good,Animation
2003,Tokyo Godfathers,19.677,783,good,Drama
1978,Invasion of the Body Snatchers,19.677,738,good,Horror
1978,Invasion of the Body Snatchers,19.677,738,good,Mystery
1978,Invasion of the Body Snatchers,19.677,738,good,Science Fiction
2012,Mac & Devin Go to High School,19.674,326,below_avg,Comedy
1996,The Substitute,19.674,282,avg,Action
1996,The Substitute,19.674,282,avg,Thriller
2017,The 12th Man,19.673,379,good,War
2017,The 12th Man,19.673,379,good,Drama
1958,"The Long, Hot Summer",19.667,144,avg,Drama
1958,"The Long, Hot Summer",19.667,144,avg,Romance
2019,The Viking War,19.666,28,not_good,History
2019,The Viking War,19.666,28,not_good,Fantasy
2019,The Viking War,19.666,28,not_good,Drama
2016,Bounty Hunters,19.666,40,good,Action
2016,Bounty Hunters,19.666,40,good,Adventure
2016,Bounty Hunters,19.666,40,good,Comedy
2016,Bounty Hunters,19.666,40,good,Drama
2017,Amityville: The Awakening,19.665,859,not_good,Thriller
2017,Amityville: The Awakening,19.665,859,not_good,Horror
2018,Vice,19.661,2699,avg,Drama
2018,Vice,19.661,2699,avg,History
2018,Vice,19.661,2699,avg,Comedy
2006,Gridiron Gang,19.658,752,avg,Drama
2006,Gridiron Gang,19.658,752,avg,Action
2006,Gridiron Gang,19.658,752,avg,Crime
2016,Scooby-Doo! and WWE: Curse of the Speed Demon,19.657,139,good,Family
2016,Scooby-Doo! and WWE: Curse of the Speed Demon,19.657,139,good,Animation
2016,Scooby-Doo! and WWE: Curse of the Speed Demon,19.657,139,good,Comedy
2016,Scooby-Doo! and WWE: Curse of the Speed Demon,19.657,139,good,Mystery
2011,The 33D Invader,19.655,14,not_good,Comedy
2011,The 33D Invader,19.655,14,not_good,Science Fiction
2013,The Book Thief,19.654,3768,good,Drama
1986,Crossroads,19.653,296,good,Drama
1986,Crossroads,19.653,296,good,Music
1986,Crossroads,19.653,296,good,Mystery
1986,Crossroads,19.653,296,good,Romance
2016,Dear Zindagi,19.652,176,avg,Drama
2016,Dear Zindagi,19.652,176,avg,Romance
1991,White Fang,19.651,480,avg,Action
1991,White Fang,19.651,480,avg,Adventure
1991,White Fang,19.651,480,avg,Drama
1991,White Fang,19.651,480,avg,Family
1994,The Santa Clause,19.651,1547,below_avg,Fantasy
1994,The Santa Clause,19.651,1547,below_avg,Drama
1994,The Santa Clause,19.651,1547,below_avg,Comedy
1994,The Santa Clause,19.651,1547,below_avg,Family
1962,How the West Was Won,19.647,309,avg,Western
2000,The Replacements,19.647,726,avg,Comedy
2017,The Jungle Bunch,19.643,109,below_avg,Adventure
2017,The Jungle Bunch,19.643,109,below_avg,Comedy
2017,The Jungle Bunch,19.643,109,below_avg,Family
2017,The Jungle Bunch,19.643,109,below_avg,Animation
1985,Cocoon,19.641,966,avg,Comedy
1985,Cocoon,19.641,966,avg,Drama
1985,Cocoon,19.641,966,avg,Science Fiction
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,avg,Animation
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,avg,Action
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,avg,Fantasy
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,avg,Drama
2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,19.64,163,avg,Romance
2016,Exposed,19.64,401,not_good,Drama
2016,Exposed,19.64,401,not_good,Crime
2016,Exposed,19.64,401,not_good,Thriller
2016,Exposed,19.64,401,not_good,Mystery
1961,The Curse of the Werewolf,19.64,116,below_avg,Horror
2021,The Electrical Life of Louis Wain,19.637,190,avg,Drama
2021,The Electrical Life of Louis Wain,19.637,190,avg,History
1999,Digimon Adventure,19.637,58,good,Animation
1999,Digimon Adventure,19.637,58,good,Adventure
1994,From Beijing with Love,19.635,94,avg,Action
1994,From Beijing with Love,19.635,94,avg,Comedy
2007,Eastern Promises,19.634,2520,good,Thriller
2007,Eastern Promises,19.634,2520,good,Crime
2007,Eastern Promises,19.634,2520,good,Mystery
2017,The Florida Project,19.631,2144,good,Drama
1957,Wild Strawberries,19.628,1208,good,Drama
2018,The Jurassic Games,19.627,125,not_good,Science Fiction
1966,La Grande Vadrouille,19.627,1010,good,Comedy
1966,La Grande Vadrouille,19.627,1010,good,War
2008,A Frozen Flower,19.623,95,avg,Drama
2020,Work It,19.62,962,good,Comedy
2020,Work It,19.62,962,good,Music
2004,Chestnut: Hero of Central Park,19.614,133,avg,Family
2004,Chestnut: Hero of Central Park,19.614,133,avg,Comedy
1985,The Color Purple,19.613,1301,good,Drama
2021,Music,19.612,94,not_good,Music
2021,Music,19.612,94,not_good,Drama
2016,The Nice Guys,19.612,6320,avg,Comedy
2016,The Nice Guys,19.612,6320,avg,Crime
2016,The Nice Guys,19.612,6320,avg,Action
2012,Rock of Ages,19.611,1035,below_avg,Comedy
2012,Rock of Ages,19.611,1035,below_avg,Drama
2012,Rock of Ages,19.611,1035,below_avg,Music
2012,Rock of Ages,19.611,1035,below_avg,Romance
2001,Ali,19.607,1327,avg,Drama
1998,Ronin,19.604,1785,avg,Action
1998,Ronin,19.604,1785,avg,Thriller
1998,Ronin,19.604,1785,avg,Crime
1998,Ronin,19.604,1785,avg,Adventure
2019,Astro Kid,19.603,147,good,Animation
2019,Astro Kid,19.603,147,good,Comedy
2019,Astro Kid,19.603,147,good,Adventure
2019,Astro Kid,19.603,147,good,Family
2017,Red Nose Day Actually,19.596,217,good,TV Movie
2017,Red Nose Day Actually,19.596,217,good,Comedy
2017,Red Nose Day Actually,19.596,217,good,Romance
2017,Faces Places,19.595,301,good,Documentary
1997,Brother,19.592,258,good,Drama
1997,Brother,19.592,258,good,Crime
1997,Brother,19.592,258,good,Music
2003,George of the Jungle 2,19.591,386,not_good,Adventure
2003,George of the Jungle 2,19.591,386,not_good,Comedy
2003,George of the Jungle 2,19.591,386,not_good,Family
2020,Timmy Failure: Mistakes Were Made,19.589,133,below_avg,Family
2020,Timmy Failure: Mistakes Were Made,19.589,133,below_avg,Mystery
2020,Timmy Failure: Mistakes Were Made,19.589,133,below_avg,Comedy
2020,Timmy Failure: Mistakes Were Made,19.589,133,below_avg,Fantasy
2021,Monster Hunter: Legends of the Guild,19.588,52,not_good,Animation
2021,Monster Hunter: Legends of the Guild,19.588,52,not_good,Adventure
2021,Monster Hunter: Legends of the Guild,19.588,52,not_good,Action
2021,Monster Hunter: Legends of the Guild,19.588,52,not_good,Fantasy
2000,The Perfect Storm,19.588,1734,below_avg,Action
2000,The Perfect Storm,19.588,1734,below_avg,Adventure
2000,The Perfect Storm,19.588,1734,below_avg,Drama
2000,The Perfect Storm,19.588,1734,below_avg,Thriller
2011,Lemonade Mouth,19.587,898,good,Drama
2011,Lemonade Mouth,19.587,898,good,Comedy
2011,Lemonade Mouth,19.587,898,good,TV Movie
2017,Vengeance: A Love Story,19.586,224,not_good,Thriller
2017,Vengeance: A Love Story,19.586,224,not_good,Drama
2020,The Legion,19.584,82,below_avg,Adventure
2020,The Legion,19.584,82,below_avg,History
2020,The Legion,19.584,82,below_avg,Action
2016,Priceless,19.584,155,good,Drama
2016,Priceless,19.584,155,good,Romance
2016,Priceless,19.584,155,good,Crime
2015,Strange Magic,19.584,338,avg,Music
2015,Strange Magic,19.584,338,avg,Animation
